"IDENTITY","REGION","DAY","MONTH","YEAR","TRX_TYPE","TRX_COUNT"
3584635349,1,2,8,2018,2,5
3584635349,1,3,8,2018,1,109
3584635349,1,3,8,2018,2,11
3584635349,1,4,8,2018,1,132
3584635349,1,4,8,2018,2,6
3584635349,1,5,8,2018,1,89
3584635349,1,5,8,2018,2,12
3584635349,1,6,8,2018,1,122
3584635349,1,6,8,2018,2,6
3584635349,1,7,8,2018,1,122
3584635349,1,7,8,2018,2,9
3584635349,1,8,8,2018,1,123
3584635349,1,8,8,2018,2,6
3584635349,1,9,8,2018,1,113
3584635349,1,9,8,2018,2,8
3584635349,1,10,8,2018,1,116
3584635349,1,10,8,2018,2,9
3584635349,1,11,8,2018,1,129
3584635349,1,11,8,2018,2,12
3584635349,1,12,8,2018,1,98
3584635349,1,12,8,2018,2,9
3584635349,1,13,8,2018,1,125
3584635349,1,13,8,2018,2,6
3584635349,1,14,8,2018,1,104
3584635349,1,14,8,2018,2,3
3584635349,1,15,8,2018,1,119
3584635349,1,15,8,2018,2,5
3584635349,1,16,8,2018,1,156
3584635349,1,16,8,2018,2,4
3584635349,1,17,8,2018,1,125
3584635349,1,17,8,2018,2,7
3584635349,1,18,8,2018,1,119
3584635349,1,18,8,2018,2,5
3584635349,1,19,8,2018,1,111
3584635349,1,19,8,2018,2,7
3584635349,1,20,8,2018,1,155
3584635349,1,20,8,2018,2,7
3584635349,1,21,8,2018,1,77
3584635349,1,21,8,2018,2,12
3584635349,1,22,8,2018,1,99
3584635349,1,22,8,2018,2,11
3584635349,1,23,8,2018,1,116
3584635349,1,23,8,2018,2,5
3584635349,1,24,8,2018,1,87
3584635349,1,24,8,2018,2,10
3584635349,1,25,8,2018,1,95
3584635349,1,25,8,2018,2,9
3584635349,1,26,8,2018,1,83
3584635349,1,26,8,2018,2,7
3584635349,1,27,8,2018,1,111
3584635349,1,27,8,2018,2,6
3584635349,1,28,8,2018,1,99
3584635349,1,28,8,2018,2,4
3584635349,1,29,8,2018,1,95
3584635349,1,29,8,2018,2,2
3584635349,1,30,8,2018,1,103
3584635349,1,30,8,2018,2,8
3584635349,1,31,8,2018,1,130
3584635349,1,31,8,2018,2,6
3584635349,1,1,9,2018,1,121
3584635349,1,1,9,2018,2,2
3584635349,1,2,9,2018,1,111
3584635349,1,2,9,2018,2,4
3584635349,1,3,9,2018,1,73
3584635349,1,3,9,2018,2,2
3584635349,1,4,9,2018,1,100
3584635349,1,4,9,2018,2,4
3584635349,1,5,9,2018,1,104
3584635349,1,5,9,2018,2,1
3584635349,1,6,9,2018,1,97
3584635349,1,6,9,2018,2,5
3584635349,1,7,9,2018,1,98
3584635349,1,7,9,2018,2,3
3584635349,1,8,9,2018,1,95
3584635349,1,8,9,2018,2,5
3584635349,1,9,9,2018,1,99
3584635349,1,9,9,2018,2,2
3584635349,1,10,9,2018,1,73
3584635349,1,10,9,2018,2,7
3584635349,1,11,9,2018,1,82
3584635349,1,11,9,2018,2,3
3584635349,1,12,9,2018,1,74
3584635349,1,12,9,2018,2,5
3584635349,1,13,9,2018,1,88
3584635349,1,13,9,2018,2,3
3584635349,1,14,9,2018,1,71
3584635349,1,14,9,2018,2,2
3584635349,1,15,9,2018,1,95
3584635349,1,15,9,2018,2,3
3584635349,1,16,9,2018,1,93
3584635349,1,16,9,2018,2,8
3584635349,1,17,9,2018,1,72
3584635349,1,17,9,2018,2,6
3584635349,1,18,9,2018,1,73
3584635349,1,18,9,2018,2,5
3584635349,1,19,9,2018,1,76
3584635349,1,19,9,2018,2,2
3584635349,1,20,9,2018,1,96
3584635349,1,20,9,2018,2,4
3584635349,1,21,9,2018,1,73
3584635349,1,21,9,2018,2,5
3584635349,1,22,9,2018,1,81
3584635349,1,22,9,2018,2,8
3584635349,1,23,9,2018,1,75
3584635349,1,23,9,2018,2,5
3584635349,1,24,9,2018,1,79
3584635349,1,24,9,2018,2,5
3584635349,1,25,9,2018,1,67
3584635349,1,25,9,2018,2,1
3584635349,1,26,9,2018,1,60
3584635349,1,26,9,2018,2,3
3584635349,1,27,9,2018,1,56
3584635349,1,27,9,2018,2,4
3584635349,1,28,9,2018,1,69
3584635349,1,28,9,2018,2,1
3584635349,1,29,9,2018,1,82
3584635349,1,29,9,2018,2,4
3584635349,1,30,9,2018,1,52
3584635349,1,30,9,2018,2,3
3584635349,1,1,10,2018,1,71
3584635349,1,1,10,2018,2,2
3584635349,1,2,10,2018,1,73
3584635349,1,2,10,2018,2,0
3584635349,1,3,10,2018,1,62
3584635349,1,3,10,2018,2,4
3584635349,1,4,10,2018,1,70
3584635349,1,4,10,2018,2,2
3584635349,1,5,10,2018,1,78
3584635349,1,5,10,2018,2,1
3584635349,1,6,10,2018,1,80
3584635349,1,6,10,2018,2,2
3584635349,1,7,10,2018,1,80
3584635349,1,7,10,2018,2,3
3584635349,1,8,10,2018,1,68
3584635349,1,8,10,2018,2,8
3584635349,1,9,10,2018,1,49
3584635349,1,9,10,2018,2,4
3584635349,1,10,10,2018,1,58
3584635349,1,10,10,2018,2,3
3584635349,1,11,10,2018,1,62
3584635349,1,11,10,2018,2,6
3584635349,1,12,10,2018,1,64
3584635349,1,12,10,2018,2,4
3584635349,1,13,10,2018,1,48
3584635349,1,13,10,2018,2,7
3584635349,1,14,10,2018,1,60
3584635349,1,14,10,2018,2,2
3584635349,1,15,10,2018,1,71
3584635349,1,15,10,2018,2,5
3584635349,1,16,10,2018,1,63
3584635349,1,16,10,2018,2,3
3584635349,1,17,10,2018,1,55
3584635349,1,17,10,2018,2,2
3584635349,1,18,10,2018,1,70
3584635349,1,18,10,2018,2,3
3584635349,1,19,10,2018,1,58
3584635349,1,19,10,2018,2,4
3584635349,1,20,10,2018,1,80
3584635349,1,20,10,2018,2,3
3584635349,1,21,10,2018,1,53
3584635349,1,21,10,2018,2,1
3584635349,1,22,10,2018,1,59
3584635349,1,22,10,2018,2,6
3584635349,1,23,10,2018,1,60
3584635349,1,23,10,2018,2,2
3584635349,1,24,10,2018,1,58
3584635349,1,24,10,2018,2,7
3584635349,1,25,10,2018,1,59
3584635349,1,25,10,2018,2,3
3584635349,1,26,10,2018,1,73
3584635349,1,26,10,2018,2,6
3584635349,1,27,10,2018,1,53
3584635349,1,27,10,2018,2,5
3584635349,1,28,10,2018,1,80
3584635349,1,28,10,2018,2,5
3584635349,1,29,10,2018,1,82
3584635349,1,29,10,2018,2,5
3584635349,1,30,10,2018,1,57
3584635349,1,30,10,2018,2,0
3584635349,1,31,10,2018,1,74
3584635349,1,31,10,2018,2,2
3584635349,1,1,11,2018,1,82
3584635349,1,1,11,2018,2,2
3584635349,1,2,11,2018,1,71
3584635349,1,2,11,2018,2,6
3584635349,1,3,11,2018,1,57
3584635349,1,3,11,2018,2,3
3584635349,1,4,11,2018,1,71
3584635349,1,4,11,2018,2,6
3584635349,1,5,11,2018,1,75
3584635349,1,5,11,2018,2,3
3584635349,1,6,11,2018,1,77
3584635349,1,6,11,2018,2,5
3584635349,1,7,11,2018,1,67
3584635349,1,7,11,2018,2,2
3584635349,1,8,11,2018,1,87
3584635349,1,8,11,2018,2,3
3584635349,1,9,11,2018,1,69
3584635349,1,9,11,2018,2,1
3584635349,1,10,11,2018,1,58
3584635349,1,10,11,2018,2,6
3584635349,1,11,11,2018,1,61
3584635349,1,11,11,2018,2,1
3584635349,1,12,11,2018,1,50
3584635349,1,12,11,2018,2,5
3584635349,1,13,11,2018,1,49
3584635349,1,13,11,2018,2,4
3584635349,1,14,11,2018,1,61
3584635349,1,14,11,2018,2,3
3584635349,1,15,11,2018,1,59
3584635349,1,15,11,2018,2,3
3584635349,1,16,11,2018,1,41
3584635349,1,16,11,2018,2,2
3584635349,1,17,11,2018,1,55
3584635349,1,17,11,2018,2,1
3584635349,1,18,11,2018,1,46
3584635349,1,18,11,2018,2,2
3584635349,1,19,11,2018,1,57
3584635349,1,19,11,2018,2,1
3584635349,1,20,11,2018,1,55
3584635349,1,20,11,2018,2,4
3584635349,1,21,11,2018,1,53
3584635349,1,21,11,2018,2,4
3584635349,1,22,11,2018,1,55
3584635349,1,22,11,2018,2,2
3584635349,1,23,11,2018,1,52
3584635349,1,23,11,2018,2,3
3584635349,1,24,11,2018,1,65
3584635349,1,24,11,2018,2,2
3584635349,1,25,11,2018,1,28
3584635349,1,25,11,2018,2,0
3584635349,1,26,11,2018,1,64
3584635349,1,26,11,2018,2,1
3584635349,1,27,11,2018,1,40
3584635349,1,27,11,2018,2,0
3584635349,1,28,11,2018,1,43
3584635349,1,28,11,2018,2,3
3584635349,1,29,11,2018,1,45
3584635349,1,29,11,2018,2,3
3584635349,1,30,11,2018,1,53
3584635349,1,30,11,2018,2,3
3584635349,1,1,12,2018,1,56
3584635349,1,1,12,2018,2,3
3584635349,1,2,12,2018,1,53
3584635349,1,2,12,2018,2,4
3584635349,1,3,12,2018,1,65
3584635349,1,3,12,2018,2,4
3584635349,1,4,12,2018,1,70
3584635349,1,4,12,2018,2,2
3584635349,1,5,12,2018,1,55
3584635349,1,5,12,2018,2,5
3584635349,1,6,12,2018,1,63
3584635349,1,6,12,2018,2,3
3584635349,1,7,12,2018,1,61
3584635349,1,7,12,2018,2,3
3584635349,1,8,12,2018,1,56
3584635349,1,8,12,2018,2,2
3584635349,1,9,12,2018,1,56
3584635349,1,9,12,2018,2,3
3584635349,1,10,12,2018,1,46
3584635349,1,10,12,2018,2,1
3584635349,1,11,12,2018,1,53
3584635349,1,11,12,2018,2,2
3584635349,1,12,12,2018,1,35
3584635349,1,12,12,2018,2,1
3584635349,1,13,12,2018,1,47
3584635349,1,13,12,2018,2,0
3584635349,1,14,12,2018,1,73
3584635349,1,14,12,2018,2,2
3584635349,1,15,12,2018,1,53
3584635349,1,15,12,2018,2,1
3584635349,1,16,12,2018,1,33
3584635349,1,16,12,2018,2,0
3584635349,1,17,12,2018,1,59
3584635349,1,17,12,2018,2,1
3584635349,1,18,12,2018,1,42
3584635349,1,18,12,2018,2,3
3584635349,1,19,12,2018,1,47
3584635349,1,19,12,2018,2,0
3584635349,1,20,12,2018,1,59
3584635349,1,20,12,2018,2,3
3584635349,1,21,12,2018,1,50
3584635349,1,21,12,2018,2,0
3584635349,1,22,12,2018,1,43
3584635349,1,22,12,2018,2,3
3584635349,1,23,12,2018,1,37
3584635349,1,23,12,2018,2,1
3584635349,1,24,12,2018,1,77
3584635349,1,24,12,2018,2,3
3584635349,1,25,12,2018,1,43
3584635349,1,25,12,2018,2,1
3584635349,1,26,12,2018,1,71
3584635349,1,26,12,2018,2,4
3584635349,1,27,12,2018,1,58
3584635349,1,27,12,2018,2,0
3584635349,1,28,12,2018,1,57
3584635349,1,28,12,2018,2,2
3584635349,1,29,12,2018,1,46
3584635349,1,29,12,2018,2,2
3584635349,1,30,12,2018,1,49
3584635349,1,30,12,2018,2,2
3584635349,1,31,12,2018,1,66
3584635349,1,31,12,2018,2,2
3584635349,1,1,1,2019,1,41
3584635349,1,1,1,2019,2,1
3584635349,1,2,1,2019,1,51
3584635349,1,2,1,2019,2,2
3584635349,1,3,1,2019,1,61
3584635349,1,3,1,2019,2,4
3584635349,1,4,1,2019,1,53
3584635349,1,4,1,2019,2,2
3584635349,1,5,1,2019,1,46
3584635349,1,5,1,2019,2,2
3584635349,1,6,1,2019,1,33
3584635349,1,6,1,2019,2,0
3584635349,1,7,1,2019,1,63
3584635349,1,7,1,2019,2,3
3584635349,1,8,1,2019,1,52
3584635349,1,8,1,2019,2,1
3584635349,1,9,1,2019,1,37
3584635349,1,9,1,2019,2,0
3584635349,1,10,1,2019,1,63
3584635349,1,10,1,2019,2,4
3584635349,1,11,1,2019,1,46
3584635349,1,11,1,2019,2,0
3584635349,1,12,1,2019,1,43
3584635349,1,12,1,2019,2,2
3584635349,1,13,1,2019,1,42
3584635349,1,13,1,2019,2,6
3584635349,1,14,1,2019,1,58
3584635349,1,14,1,2019,2,3
3584635349,1,15,1,2019,1,48
3584635349,1,15,1,2019,2,3
3584635349,1,16,1,2019,1,53
3584635349,1,16,1,2019,2,5
3584635349,1,17,1,2019,1,74
3584635349,1,17,1,2019,2,5
3584635349,1,18,1,2019,1,58
3584635349,1,18,1,2019,2,0
3584635349,1,19,1,2019,1,54
3584635349,1,19,1,2019,2,3
3584635349,1,20,1,2019,1,40
3584635349,1,20,1,2019,2,4
3584635349,1,21,1,2019,1,61
3584635349,1,21,1,2019,2,0
3584635349,1,22,1,2019,1,62
3584635349,1,22,1,2019,2,2
3584635349,1,23,1,2019,1,65
3584635349,1,23,1,2019,2,3
3584635349,1,24,1,2019,1,47
3584635349,1,24,1,2019,2,2
3584635349,1,25,1,2019,1,42
3584635349,1,25,1,2019,2,3
3584635349,1,26,1,2019,1,53
3584635349,1,26,1,2019,2,4
3584635349,1,27,1,2019,1,39
3584635349,1,27,1,2019,2,1
3584635349,1,28,1,2019,1,54
3584635349,1,28,1,2019,2,2
3584635349,1,29,1,2019,1,58
3584635349,1,29,1,2019,2,3
3584635349,1,30,1,2019,1,59
3584635349,1,30,1,2019,2,7
3584635349,1,31,1,2019,1,70
3584635349,1,31,1,2019,2,6
3584635349,1,1,2,2019,1,64
3584635349,1,1,2,2019,2,4
3584635349,1,2,2,2019,1,92
3584635349,1,2,2,2019,2,3
3584635349,1,3,2,2019,1,60
3584635349,1,3,2,2019,2,1
3584635349,1,4,2,2019,1,62
3584635349,1,4,2,2019,2,3
3584635349,1,5,2,2019,1,72
3584635349,1,5,2,2019,2,3
3584635349,1,6,2,2019,1,59
3584635349,1,6,2,2019,2,2
3584635349,1,7,2,2019,1,62
3584635349,1,7,2,2019,2,1
3584635349,1,8,2,2019,1,56
3584635349,1,8,2,2019,2,3
3584635349,1,9,2,2019,1,42
3584635349,1,9,2,2019,2,1
3584635349,1,10,2,2019,1,50
3584635349,1,10,2,2019,2,3
3584635349,1,11,2,2019,1,63
3584635349,1,11,2,2019,2,5
3584635349,1,12,2,2019,1,37
3584635349,1,12,2,2019,2,4
3584635349,1,13,2,2019,1,59
3584635349,1,13,2,2019,2,4
3584635349,1,14,2,2019,1,73
3584635349,1,14,2,2019,2,6
3584635349,1,15,2,2019,1,65
3584635349,1,15,2,2019,2,5
3584635349,1,16,2,2019,1,49
3584635349,1,16,2,2019,2,2
3584635349,1,17,2,2019,1,52
3584635349,1,17,2,2019,2,6
3584635349,1,18,2,2019,1,78
3584635349,1,18,2,2019,2,5
3584635349,1,19,2,2019,1,55
3584635349,1,19,2,2019,2,5
3584635349,1,20,2,2019,1,57
3584635349,1,20,2,2019,2,1
3584635349,1,21,2,2019,1,56
3584635349,1,21,2,2019,2,3
3584635349,1,22,2,2019,1,67
3584635349,1,22,2,2019,2,8
3584635349,1,23,2,2019,1,42
3584635349,1,23,2,2019,2,2
3584635349,1,24,2,2019,1,37
3584635349,1,24,2,2019,2,1
3584635349,1,25,2,2019,1,61
3584635349,1,25,2,2019,2,1
3584635349,1,26,2,2019,1,53
3584635349,1,26,2,2019,2,0
3584635349,1,27,2,2019,1,63
3584635349,1,27,2,2019,2,2
3584635349,1,28,2,2019,1,75
3584635349,1,28,2,2019,2,3
3584635349,1,1,3,2019,1,78
3584635349,1,1,3,2019,2,3
3584635349,1,2,3,2019,1,88
3584635349,1,2,3,2019,2,3
3584635349,1,3,3,2019,1,57
3584635349,1,3,3,2019,2,2
3584635349,1,4,3,2019,1,67
3584635349,1,4,3,2019,2,4
3584635349,1,5,3,2019,1,73
3584635349,1,5,3,2019,2,5
3584635349,1,6,3,2019,1,74
3584635349,1,6,3,2019,2,3
3584635349,1,7,3,2019,1,60
3584635349,1,7,3,2019,2,1
3584635349,1,8,3,2019,1,67
3584635349,1,8,3,2019,2,7
3584635349,1,9,3,2019,1,92
3584635349,1,9,3,2019,2,9
3584635349,1,10,3,2019,1,86
3584635349,1,10,3,2019,2,4
3584635349,1,11,3,2019,1,70
3584635349,1,11,3,2019,2,11
3584635349,1,12,3,2019,1,46
3584635349,1,12,3,2019,2,2
3584635349,1,13,3,2019,1,68
3584635349,1,13,3,2019,2,3
3584635349,1,14,3,2019,1,67
3584635349,1,14,3,2019,2,4
3584635349,1,15,3,2019,1,60
3584635349,1,15,3,2019,2,3
3584635349,1,16,3,2019,1,119
3584635349,1,16,3,2019,2,9
3584635349,1,17,3,2019,1,119
3584635349,1,17,3,2019,2,15
3584635349,1,18,3,2019,1,77
3584635349,1,18,3,2019,2,1
3584635349,1,19,3,2019,1,58
3584635349,1,19,3,2019,2,7
3584635349,1,20,3,2019,1,54
3584635349,1,20,3,2019,2,5
3584635349,1,21,3,2019,1,69
3584635349,1,21,3,2019,2,2
3584635349,1,22,3,2019,1,62
3584635349,1,22,3,2019,2,3
3584635349,1,23,3,2019,1,118
3584635349,1,23,3,2019,2,8
3584635349,1,24,3,2019,1,47
3584635349,1,24,3,2019,2,1
3584635349,1,25,3,2019,1,48
3584635349,1,25,3,2019,2,6
3584635349,1,26,3,2019,1,72
3584635349,1,26,3,2019,2,4
3584635349,1,27,3,2019,1,52
3584635349,1,27,3,2019,2,2
3584635349,1,28,3,2019,1,64
3584635349,1,28,3,2019,2,5
3584635349,1,29,3,2019,1,77
3584635349,1,29,3,2019,2,4
3584635349,1,30,3,2019,1,55
3584635349,1,30,3,2019,2,4
3584635349,1,31,3,2019,1,43
3584635349,1,31,3,2019,2,5
3584635349,1,1,4,2019,1,76
3584635349,1,1,4,2019,2,3
3584635349,1,2,4,2019,1,68
3584635349,1,2,4,2019,2,8
3584635349,1,3,4,2019,1,59
3584635349,1,3,4,2019,2,6
3584635349,1,4,4,2019,1,67
3584635349,1,4,4,2019,2,5
3584635349,1,5,4,2019,1,86
3584635349,1,5,4,2019,2,7
3584635349,1,6,4,2019,1,69
3584635349,1,6,4,2019,2,7
3584635349,1,7,4,2019,1,75
3584635349,1,7,4,2019,2,9
3584635349,1,8,4,2019,1,58
3584635349,1,8,4,2019,2,8
3584635349,1,9,4,2019,1,75
3584635349,1,9,4,2019,2,3
3584635349,1,10,4,2019,1,53
3584635349,1,10,4,2019,2,1
3584635349,1,11,4,2019,1,75
3584635349,1,11,4,2019,2,5
3584635349,1,12,4,2019,1,74
3584635349,1,12,4,2019,2,7
3584635349,1,13,4,2019,1,77
3584635349,1,13,4,2019,2,2
3584635349,1,14,4,2019,1,60
3584635349,1,14,4,2019,2,5
3584635349,1,15,4,2019,1,56
3584635349,1,15,4,2019,2,4
3584635349,1,16,4,2019,1,66
3584635349,1,16,4,2019,2,1
3584635349,1,17,4,2019,1,53
3584635349,1,17,4,2019,2,3
3584635349,1,18,4,2019,1,69
3584635349,1,18,4,2019,2,4
3584635349,1,19,4,2019,1,79
3584635349,1,19,4,2019,2,2
3584635349,1,20,4,2019,1,66
3584635349,1,20,4,2019,2,3
3584635349,1,21,4,2019,1,69
3584635349,1,21,4,2019,2,6
3584635349,1,22,4,2019,1,92
3584635349,1,22,4,2019,2,5
3584635349,1,23,4,2019,1,138
3584635349,1,23,4,2019,2,14
3584635349,1,24,4,2019,1,76
3584635349,1,24,4,2019,2,5
3584635349,1,25,4,2019,1,85
3584635349,1,25,4,2019,2,2
3584635349,1,26,4,2019,1,78
3584635349,1,26,4,2019,2,10
3584635349,1,27,4,2019,1,120
3584635349,1,27,4,2019,2,9
3584635349,1,28,4,2019,1,76
3584635349,1,28,4,2019,2,17
3584635349,1,29,4,2019,1,97
3584635349,1,29,4,2019,2,4
3584635349,1,30,4,2019,1,78
3584635349,1,30,4,2019,2,11
3584635349,1,1,5,2019,1,148
3584635349,1,1,5,2019,2,12
3584635349,1,2,5,2019,1,106
3584635349,1,2,5,2019,2,5
3584635349,1,3,5,2019,1,81
3584635349,1,3,5,2019,2,8
3584635349,1,4,5,2019,1,95
3584635349,1,4,5,2019,2,13
3584635349,1,5,5,2019,1,74
3584635349,1,5,5,2019,2,6
3584635349,1,6,5,2019,1,76
3584635349,1,6,5,2019,2,3
3584635349,1,7,5,2019,1,59
3584635349,1,7,5,2019,2,8
3584635349,1,8,5,2019,1,76
3584635349,1,8,5,2019,2,5
3584635349,1,9,5,2019,1,80
3584635349,1,9,5,2019,2,5
3584635349,1,10,5,2019,1,55
3584635349,1,10,5,2019,2,6
3584635349,1,11,5,2019,1,60
3584635349,1,11,5,2019,2,7
3584635349,1,12,5,2019,1,89
3584635349,1,12,5,2019,2,8
3584635349,1,13,5,2019,1,70
3584635349,1,13,5,2019,2,2
3584635349,1,14,5,2019,1,59
3584635349,1,14,5,2019,2,5
3584635349,1,15,5,2019,1,65
3584635349,1,15,5,2019,2,1
3584635349,1,16,5,2019,1,70
3584635349,1,16,5,2019,2,4
3584635349,1,17,5,2019,1,78
3584635349,1,17,5,2019,2,4
3584635349,1,18,5,2019,1,67
3584635349,1,18,5,2019,2,7
3584635349,1,19,5,2019,1,78
3584635349,1,19,5,2019,2,9
3584635349,1,20,5,2019,1,52
3584635349,1,20,5,2019,2,2
3584635349,1,21,5,2019,1,69
3584635349,1,21,5,2019,2,3
3584635349,1,22,5,2019,1,84
3584635349,1,22,5,2019,2,3
3584635349,1,23,5,2019,1,94
3584635349,1,23,5,2019,2,5
3584635349,1,24,5,2019,1,66
3584635349,1,24,5,2019,2,7
3584635349,1,25,5,2019,1,87
3584635349,1,25,5,2019,2,6
3584635349,1,26,5,2019,1,99
3584635349,1,26,5,2019,2,6
3584635349,1,27,5,2019,1,89
3584635349,1,27,5,2019,2,4
3584635349,1,28,5,2019,1,97
3584635349,1,28,5,2019,2,4
3584635349,1,29,5,2019,1,89
3584635349,1,29,5,2019,2,3
3584635349,1,30,5,2019,1,94
3584635349,1,30,5,2019,2,9
3584635349,1,31,5,2019,1,114
3584635349,1,31,5,2019,2,8
3601108735,19,1,3,2018,1,107
3601108735,19,1,3,2018,2,6
3601108735,19,2,3,2018,1,106
3601108735,19,2,3,2018,2,3
3601108735,19,3,3,2018,1,95
3601108735,19,3,3,2018,2,34
3601108735,19,4,3,2018,1,40
3601108735,19,4,3,2018,2,4
3601108735,19,5,3,2018,1,103
3601108735,19,5,3,2018,2,7
3601108735,19,6,3,2018,1,111
3601108735,19,6,3,2018,2,8
3601108735,19,7,3,2018,1,89
3601108735,19,7,3,2018,2,10
3601108735,19,8,3,2018,1,74
3601108735,19,8,3,2018,2,20
3601108735,19,9,3,2018,1,101
3601108735,19,9,3,2018,2,8
3601108735,19,10,3,2018,1,95
3601108735,19,10,3,2018,2,8
3601108735,19,11,3,2018,1,62
3601108735,19,11,3,2018,2,25
3601108735,19,12,3,2018,1,79
3601108735,19,12,3,2018,2,9
3601108735,19,13,3,2018,1,85
3601108735,19,13,3,2018,2,16
3601108735,19,14,3,2018,1,89
3601108735,19,14,3,2018,2,7
3601108735,19,15,3,2018,1,94
3601108735,19,15,3,2018,2,9
3601108735,19,16,3,2018,1,91
3601108735,19,16,3,2018,2,10
3601108735,19,17,3,2018,1,101
3601108735,19,17,3,2018,2,10
3601108735,19,18,3,2018,1,67
3601108735,19,18,3,2018,2,5
3601108735,19,19,3,2018,1,104
3601108735,19,19,3,2018,2,5
3601108735,19,20,3,2018,1,93
3601108735,19,20,3,2018,2,2
3601108735,19,21,3,2018,1,92
3601108735,19,21,3,2018,2,6
3601108735,19,22,3,2018,1,80
3601108735,19,22,3,2018,2,18
3601108735,19,23,3,2018,1,99
3601108735,19,23,3,2018,2,10
3601108735,19,24,3,2018,1,111
3601108735,19,24,3,2018,2,14
3601108735,19,25,3,2018,1,52
3601108735,19,25,3,2018,2,8
3601108735,19,26,3,2018,1,93
3601108735,19,26,3,2018,2,9
3601108735,19,27,3,2018,1,84
3601108735,19,27,3,2018,2,5
3601108735,19,28,3,2018,1,89
3601108735,19,28,3,2018,2,14
3601108735,19,29,3,2018,1,81
3601108735,19,29,3,2018,2,7
3601108735,19,30,3,2018,1,105
3601108735,19,30,3,2018,2,10
3601108735,19,31,3,2018,1,95
3601108735,19,31,3,2018,2,10
3601108735,19,1,4,2018,1,65
3601108735,19,1,4,2018,2,5
3601108735,19,2,4,2018,1,111
3601108735,19,2,4,2018,2,3
3601108735,19,3,4,2018,1,104
3601108735,19,3,4,2018,2,7
3601108735,19,4,4,2018,1,101
3601108735,19,4,4,2018,2,22
3601108735,19,5,4,2018,1,110
3601108735,19,5,4,2018,2,32
3601108735,19,6,4,2018,1,115
3601108735,19,6,4,2018,2,8
3601108735,19,7,4,2018,1,114
3601108735,19,7,4,2018,2,13
3601108735,19,8,4,2018,1,76
3601108735,19,8,4,2018,2,31
3601108735,19,9,4,2018,1,113
3601108735,19,9,4,2018,2,10
3601108735,19,10,4,2018,1,106
3601108735,19,10,4,2018,2,12
3601108735,19,11,4,2018,1,87
3601108735,19,11,4,2018,2,13
3601108735,19,12,4,2018,1,91
3601108735,19,12,4,2018,2,4
3601108735,19,13,4,2018,1,114
3601108735,19,13,4,2018,2,43
3601108735,19,14,4,2018,1,93
3601108735,19,14,4,2018,2,15
3601108735,19,15,4,2018,1,75
3601108735,19,15,4,2018,2,6
3601108735,19,16,4,2018,1,104
3601108735,19,16,4,2018,2,23
3601108735,19,17,4,2018,1,88
3601108735,19,17,4,2018,2,7
3601108735,19,18,4,2018,1,85
3601108735,19,18,4,2018,2,16
3601108735,19,19,4,2018,1,89
3601108735,19,19,4,2018,2,10
3601108735,19,20,4,2018,1,98
3601108735,19,20,4,2018,2,14
3601108735,19,21,4,2018,1,110
3601108735,19,21,4,2018,2,13
3601108735,19,22,4,2018,1,67
3601108735,19,22,4,2018,2,2
3601108735,19,23,4,2018,1,92
3601108735,19,23,4,2018,2,5
3601108735,19,24,4,2018,1,97
3601108735,19,24,4,2018,2,29
3601108735,19,25,4,2018,1,104
3601108735,19,25,4,2018,2,18
3601108735,19,26,4,2018,1,104
3601108735,19,26,4,2018,2,29
3601108735,19,27,4,2018,1,102
3601108735,19,27,4,2018,2,12
3601108735,19,28,4,2018,1,120
3601108735,19,28,4,2018,2,12
3601108735,19,29,4,2018,1,78
3601108735,19,29,4,2018,2,15
3601108735,19,30,4,2018,1,94
3601108735,19,30,4,2018,2,6
3601108735,19,1,5,2018,1,126
3601108735,19,1,5,2018,2,10
3601108735,19,2,5,2018,1,111
3601108735,19,2,5,2018,2,9
3601108735,19,3,5,2018,1,79
3601108735,19,3,5,2018,2,2
3601108735,19,4,5,2018,1,110
3601108735,19,4,5,2018,2,3
3601108735,19,5,5,2018,1,111
3601108735,19,5,5,2018,2,9
3601108735,19,6,5,2018,1,90
3601108735,19,6,5,2018,2,1
3601108735,19,7,5,2018,1,107
3601108735,19,7,5,2018,2,8
3601108735,19,8,5,2018,1,102
3601108735,19,8,5,2018,2,3
3601108735,19,9,5,2018,1,114
3601108735,19,9,5,2018,2,6
3601108735,19,10,5,2018,1,97
3601108735,19,10,5,2018,2,8
3601108735,19,11,5,2018,1,102
3601108735,19,11,5,2018,2,6
3601108735,19,12,5,2018,1,102
3601108735,19,12,5,2018,2,7
3601108735,19,13,5,2018,1,53
3601108735,19,13,5,2018,2,8
3601108735,19,14,5,2018,1,109
3601108735,19,14,5,2018,2,0
3601108735,19,15,5,2018,1,91
3601108735,19,15,5,2018,2,5
3601108735,19,16,5,2018,1,96
3601108735,19,16,5,2018,2,4
3601108735,19,17,5,2018,1,82
3601108735,19,17,5,2018,2,2
3601108735,19,18,5,2018,1,98
3601108735,19,18,5,2018,2,9
3601108735,19,19,5,2018,1,104
3601108735,19,19,5,2018,2,6
3601108735,19,20,5,2018,1,70
3601108735,19,20,5,2018,2,3
3601108735,19,21,5,2018,1,99
3601108735,19,21,5,2018,2,4
3601108735,19,22,5,2018,1,107
3601108735,19,22,5,2018,2,4
3601108735,19,23,5,2018,1,88
3601108735,19,23,5,2018,2,6
3601108735,19,24,5,2018,1,97
3601108735,19,24,5,2018,2,9
