"ID","TARGET_1","TARGET_2","TARGET_3","TARGET_4","TARGET_5","TARGET_6"
98864,NA,0,NA,NA,NA,NA
98865,NA,NA,NA,0,NA,NA
98866,NA,NA,NA,NA,NA,0
98867,NA,NA,NA,NA,NA,0
98868,NA,NA,NA,NA,NA,0
98869,0,NA,NA,NA,NA,NA
98870,0,NA,NA,NA,NA,NA
98871,NA,1,NA,NA,NA,NA
98872,NA,NA,NA,NA,0,NA
98873,NA,NA,0,NA,NA,NA
98874,NA,NA,0,NA,NA,NA
98875,NA,NA,0,NA,NA,NA
98876,NA,NA,NA,NA,NA,0
98877,NA,NA,0,NA,NA,NA
98878,NA,NA,NA,NA,0,NA
98879,NA,NA,1,NA,NA,NA
98880,NA,NA,NA,NA,0,NA
98881,NA,1,NA,NA,NA,NA
98882,1,NA,NA,NA,NA,NA
98883,NA,NA,0,NA,NA,NA
98884,NA,NA,NA,NA,NA,0
98885,0,NA,NA,NA,NA,NA
98886,NA,NA,0,NA,NA,NA
98887,NA,NA,NA,NA,0,NA
98888,NA,NA,NA,NA,1,NA
98889,1,NA,NA,NA,NA,NA
98890,NA,NA,NA,0,NA,NA
98891,NA,NA,0,NA,NA,NA
98892,NA,1,NA,NA,NA,NA
98893,NA,NA,NA,NA,NA,0
98894,NA,NA,NA,1,NA,NA
98895,NA,0,NA,NA,NA,NA
98896,NA,NA,NA,NA,0,NA
98897,1,NA,NA,NA,NA,NA
98898,NA,NA,NA,NA,0,NA
98899,0,NA,NA,NA,NA,NA
98900,NA,NA,NA,1,NA,NA
98901,NA,NA,NA,NA,0,NA
98902,1,NA,NA,NA,NA,NA
98903,NA,NA,NA,NA,0,NA
98904,NA,NA,NA,NA,NA,0
98905,0,NA,NA,NA,NA,NA
98906,NA,NA,NA,NA,0,NA
98907,NA,NA,NA,0,NA,NA
98908,NA,NA,0,NA,NA,NA
98909,NA,NA,NA,NA,0,NA
98910,NA,0,NA,NA,NA,NA
98911,0,NA,NA,NA,NA,NA
98912,NA,NA,NA,NA,0,NA
98913,NA,NA,NA,NA,NA,0
98914,NA,NA,0,NA,NA,NA
98915,NA,0,NA,NA,NA,NA
98916,NA,NA,NA,NA,NA,0
98917,NA,0,NA,NA,NA,NA
98918,NA,NA,NA,NA,0,NA
98919,0,NA,NA,NA,NA,NA
98920,NA,NA,NA,NA,0,NA
98921,NA,NA,0,NA,NA,NA
98922,NA,NA,NA,NA,NA,1
98923,0,NA,NA,NA,NA,NA
98924,0,NA,NA,NA,NA,NA
98925,NA,NA,NA,0,NA,NA
98926,NA,0,NA,NA,NA,NA
98927,NA,NA,NA,0,NA,NA
98928,0,NA,NA,NA,NA,NA
98929,NA,0,NA,NA,NA,NA
98930,NA,NA,NA,NA,0,NA
98931,0,NA,NA,NA,NA,NA
98932,NA,NA,0,NA,NA,NA
98933,NA,NA,NA,NA,NA,1
98934,NA,NA,NA,NA,NA,0
98935,NA,NA,0,NA,NA,NA
98936,NA,NA,NA,NA,NA,0
98937,NA,NA,1,NA,NA,NA
98938,0,NA,NA,NA,NA,NA
98939,NA,NA,NA,NA,0,NA
98940,NA,NA,NA,NA,NA,0
98941,NA,NA,NA,NA,0,NA
98942,0,NA,NA,NA,NA,NA
98943,0,NA,NA,NA,NA,NA
98944,NA,NA,NA,1,NA,NA
98945,NA,NA,NA,NA,NA,0
98946,NA,NA,NA,NA,0,NA
98947,NA,NA,NA,0,NA,NA
98948,NA,NA,NA,NA,NA,0
98949,NA,NA,NA,0,NA,NA
98950,NA,NA,NA,NA,0,NA
98951,NA,NA,NA,NA,NA,0
98952,NA,NA,NA,0,NA,NA
98953,NA,NA,1,NA,NA,NA
98954,NA,NA,NA,0,NA,NA
98955,NA,0,NA,NA,NA,NA
98956,NA,NA,NA,0,NA,NA
98957,NA,0,NA,NA,NA,NA
98958,0,NA,NA,NA,NA,NA
98959,1,NA,NA,NA,NA,NA
98960,NA,NA,NA,NA,NA,0
98961,NA,0,NA,NA,NA,NA
98962,0,NA,NA,NA,NA,NA
98963,NA,NA,NA,1,NA,NA
98964,0,NA,NA,NA,NA,NA
98965,NA,NA,NA,NA,NA,0
98966,NA,1,NA,NA,NA,NA
98967,NA,NA,NA,NA,NA,0
98968,NA,NA,0,NA,NA,NA
98969,NA,NA,NA,NA,NA,1
98970,NA,0,NA,NA,NA,NA
98971,1,NA,NA,NA,NA,NA
98972,NA,NA,0,NA,NA,NA
98973,NA,NA,0,NA,NA,NA
98974,NA,NA,NA,NA,NA,0
98975,0,NA,NA,NA,NA,NA
98976,NA,NA,NA,NA,NA,0
98977,NA,NA,NA,0,NA,NA
98978,NA,NA,1,NA,NA,NA
98979,NA,NA,1,NA,NA,NA
98980,NA,NA,NA,NA,NA,1
98981,NA,NA,NA,NA,0,NA
98982,NA,NA,NA,0,NA,NA
98983,NA,NA,NA,NA,NA,0
98984,NA,NA,NA,0,NA,NA
98985,NA,NA,NA,NA,NA,0
98986,NA,NA,NA,NA,NA,0
98987,NA,NA,NA,NA,1,NA
98988,NA,NA,NA,NA,NA,0
98989,NA,NA,1,NA,NA,NA
98990,NA,NA,NA,NA,0,NA
98991,NA,NA,NA,NA,1,NA
98992,NA,NA,NA,0,NA,NA
98993,0,NA,NA,NA,NA,NA
98994,NA,NA,NA,NA,NA,0
98995,NA,NA,NA,NA,0,NA
98996,0,NA,NA,NA,NA,NA
98997,NA,NA,NA,NA,1,NA
98998,0,NA,NA,NA,NA,NA
98999,0,NA,NA,NA,NA,NA
99000,0,NA,NA,NA,NA,NA
99001,NA,NA,NA,0,NA,NA
99002,0,NA,NA,NA,NA,NA
99003,NA,NA,NA,NA,1,NA
99004,NA,NA,NA,NA,NA,0
99005,0,NA,NA,NA,NA,NA
99006,NA,NA,NA,NA,0,NA
99007,NA,NA,NA,0,NA,NA
99008,NA,NA,NA,NA,0,NA
99009,NA,NA,NA,NA,NA,0
99010,NA,NA,NA,NA,NA,0
99011,NA,NA,NA,0,NA,NA
99012,NA,0,NA,NA,NA,NA
99013,NA,NA,NA,0,NA,NA
99014,NA,NA,0,NA,NA,NA
99015,NA,NA,0,NA,NA,NA
99016,NA,NA,NA,NA,1,NA
99017,NA,0,NA,NA,NA,NA
99018,NA,NA,NA,NA,NA,0
99019,NA,NA,NA,NA,NA,0
99020,NA,1,NA,NA,NA,NA
99021,NA,NA,NA,NA,0,NA
99022,NA,0,NA,NA,NA,NA
99023,NA,NA,NA,NA,0,NA
99024,NA,NA,0,NA,NA,NA
99025,NA,NA,NA,0,NA,NA
99026,NA,NA,NA,NA,0,NA
99027,NA,NA,NA,NA,0,NA
99028,NA,NA,NA,NA,0,NA
99029,NA,NA,0,NA,NA,NA
99030,NA,NA,NA,1,NA,NA
99031,NA,NA,NA,NA,NA,0
99032,NA,NA,NA,0,NA,NA
99033,NA,NA,NA,0,NA,NA
99034,NA,NA,NA,NA,NA,0
99035,NA,NA,NA,NA,NA,1
99036,NA,NA,NA,0,NA,NA
99037,NA,NA,NA,NA,0,NA
99038,0,NA,NA,NA,NA,NA
99039,NA,NA,1,NA,NA,NA
99040,NA,NA,0,NA,NA,NA
99041,NA,NA,NA,NA,NA,0
99042,NA,NA,0,NA,NA,NA
99043,NA,NA,NA,0,NA,NA
99044,NA,NA,NA,NA,0,NA
99045,NA,0,NA,NA,NA,NA
99046,NA,0,NA,NA,NA,NA
99047,NA,NA,NA,NA,0,NA
99048,NA,NA,NA,NA,NA,1
99049,0,NA,NA,NA,NA,NA
99050,NA,NA,NA,NA,NA,0
99051,NA,NA,NA,NA,NA,0
99052,NA,0,NA,NA,NA,NA
99053,NA,NA,NA,0,NA,NA
99054,NA,NA,0,NA,NA,NA
99055,NA,NA,1,NA,NA,NA
99056,NA,0,NA,NA,NA,NA
99057,0,NA,NA,NA,NA,NA
99058,NA,NA,NA,0,NA,NA
99059,1,NA,NA,NA,NA,NA
99060,NA,NA,0,NA,NA,NA
99061,NA,NA,NA,NA,0,NA
99062,NA,NA,NA,NA,NA,0
99063,0,NA,NA,NA,NA,NA
99064,NA,NA,1,NA,NA,NA
99065,NA,NA,NA,0,NA,NA
99066,NA,NA,NA,NA,NA,0
99067,0,NA,NA,NA,NA,NA
99068,NA,NA,NA,0,NA,NA
99069,NA,NA,NA,NA,NA,0
99070,NA,NA,NA,0,NA,NA
99071,NA,NA,NA,NA,NA,0
99072,NA,NA,NA,0,NA,NA
99073,NA,NA,NA,NA,NA,0
99074,NA,NA,NA,NA,NA,0
99075,NA,0,NA,NA,NA,NA
99076,NA,NA,NA,NA,0,NA
99077,NA,NA,NA,NA,NA,0
99078,0,NA,NA,NA,NA,NA
99079,NA,NA,0,NA,NA,NA
99080,NA,NA,NA,NA,NA,0
99081,NA,NA,NA,NA,1,NA
99082,NA,NA,NA,NA,NA,0
99083,0,NA,NA,NA,NA,NA
99084,1,NA,NA,NA,NA,NA
99085,NA,NA,NA,0,NA,NA
99086,NA,0,NA,NA,NA,NA
99087,1,NA,NA,NA,NA,NA
99088,NA,NA,NA,NA,1,NA
99089,NA,NA,0,NA,NA,NA
99090,NA,NA,NA,1,NA,NA
99091,NA,NA,NA,0,NA,NA
99092,NA,NA,NA,0,NA,NA
99093,NA,NA,NA,0,NA,NA
99094,NA,NA,NA,0,NA,NA
99095,NA,0,NA,NA,NA,NA
99096,NA,NA,NA,NA,NA,0
99097,NA,NA,1,NA,NA,NA
99098,0,NA,NA,NA,NA,NA
99099,NA,NA,0,NA,NA,NA
99100,NA,NA,NA,NA,0,NA
99101,NA,NA,NA,NA,NA,0
99102,NA,NA,0,NA,NA,NA
99103,NA,NA,0,NA,NA,NA
99104,0,NA,NA,NA,NA,NA
99105,NA,NA,NA,NA,NA,1
99106,NA,NA,NA,NA,0,NA
99107,0,NA,NA,NA,NA,NA
99108,NA,NA,0,NA,NA,NA
99109,NA,NA,NA,NA,0,NA
99110,NA,NA,0,NA,NA,NA
99111,NA,NA,1,NA,NA,NA
99112,NA,NA,NA,0,NA,NA
99113,0,NA,NA,NA,NA,NA
99114,0,NA,NA,NA,NA,NA
99115,NA,NA,NA,NA,NA,0
99116,NA,NA,1,NA,NA,NA
99117,NA,0,NA,NA,NA,NA
99118,0,NA,NA,NA,NA,NA
99119,0,NA,NA,NA,NA,NA
99120,0,NA,NA,NA,NA,NA
99121,NA,NA,NA,1,NA,NA
99122,NA,NA,NA,NA,NA,0
99123,NA,NA,NA,0,NA,NA
99124,NA,NA,NA,NA,NA,0
99125,NA,NA,NA,NA,0,NA
99126,0,NA,NA,NA,NA,NA
99127,1,NA,NA,NA,NA,NA
99128,NA,NA,NA,NA,NA,1
99129,0,NA,NA,NA,NA,NA
99130,NA,NA,NA,NA,1,NA
99131,0,NA,NA,NA,NA,NA
99132,NA,NA,NA,NA,NA,0
99133,NA,NA,NA,0,NA,NA
99134,0,NA,NA,NA,NA,NA
99135,NA,NA,NA,NA,NA,0
99136,NA,NA,NA,NA,NA,1
99137,NA,NA,NA,1,NA,NA
99138,NA,NA,NA,NA,0,NA
99139,NA,NA,NA,NA,0,NA
99140,NA,1,NA,NA,NA,NA
99141,NA,1,NA,NA,NA,NA
99142,NA,1,NA,NA,NA,NA
99143,NA,NA,NA,NA,1,NA
99144,NA,NA,NA,NA,NA,0
99145,NA,NA,0,NA,NA,NA
99146,NA,NA,NA,NA,0,NA
99147,NA,NA,0,NA,NA,NA
99148,NA,NA,0,NA,NA,NA
99149,NA,NA,0,NA,NA,NA
99150,NA,NA,NA,0,NA,NA
99151,NA,NA,1,NA,NA,NA
99152,NA,0,NA,NA,NA,NA
99153,NA,NA,NA,NA,0,NA
99154,NA,NA,NA,0,NA,NA
99155,NA,NA,NA,NA,NA,0
99156,NA,NA,NA,NA,1,NA
99157,NA,NA,0,NA,NA,NA
99158,NA,0,NA,NA,NA,NA
99159,NA,0,NA,NA,NA,NA
99160,NA,NA,NA,0,NA,NA
99161,NA,NA,NA,NA,NA,1
99162,NA,NA,1,NA,NA,NA
99163,0,NA,NA,NA,NA,NA
99164,NA,NA,0,NA,NA,NA
99165,NA,NA,0,NA,NA,NA
99166,NA,NA,NA,NA,0,NA
99167,1,NA,NA,NA,NA,NA
99168,NA,NA,NA,NA,NA,0
99169,NA,NA,NA,NA,0,NA
99170,NA,NA,NA,NA,NA,0
99171,NA,0,NA,NA,NA,NA
99172,NA,0,NA,NA,NA,NA
99173,NA,0,NA,NA,NA,NA
99174,NA,NA,NA,NA,NA,0
99175,NA,0,NA,NA,NA,NA
99176,NA,NA,NA,0,NA,NA
99177,NA,NA,NA,NA,NA,0
99178,NA,NA,NA,0,NA,NA
99179,NA,NA,NA,NA,0,NA
99180,0,NA,NA,NA,NA,NA
99181,NA,NA,0,NA,NA,NA
99182,NA,0,NA,NA,NA,NA
99183,NA,NA,1,NA,NA,NA
99184,NA,NA,NA,0,NA,NA
99185,0,NA,NA,NA,NA,NA
99186,NA,NA,NA,0,NA,NA
99187,NA,0,NA,NA,NA,NA
99188,NA,NA,NA,0,NA,NA
99189,NA,NA,NA,0,NA,NA
99190,1,NA,NA,NA,NA,NA
99191,0,NA,NA,NA,NA,NA
99192,NA,NA,NA,NA,NA,0
99193,0,NA,NA,NA,NA,NA
99194,1,NA,NA,NA,NA,NA
99195,NA,NA,NA,NA,0,NA
99196,NA,NA,NA,0,NA,NA
99197,NA,NA,NA,NA,1,NA
99198,NA,NA,NA,1,NA,NA
99199,NA,NA,NA,0,NA,NA
99200,0,NA,NA,NA,NA,NA
99201,0,NA,NA,NA,NA,NA
99202,NA,NA,NA,NA,NA,0
99203,NA,NA,NA,NA,0,NA
99204,NA,NA,NA,NA,NA,0
99205,NA,NA,NA,NA,NA,1
99206,0,NA,NA,NA,NA,NA
99207,NA,NA,NA,NA,0,NA
99208,NA,NA,NA,NA,1,NA
99209,NA,NA,NA,NA,0,NA
99210,NA,NA,NA,NA,NA,0
99211,NA,NA,NA,1,NA,NA
99212,NA,NA,0,NA,NA,NA
99213,NA,NA,NA,0,NA,NA
99214,NA,NA,NA,0,NA,NA
99215,0,NA,NA,NA,NA,NA
99216,NA,NA,0,NA,NA,NA
99217,NA,NA,NA,NA,0,NA
99218,NA,NA,NA,0,NA,NA
99219,0,NA,NA,NA,NA,NA
99220,NA,1,NA,NA,NA,NA
99221,NA,NA,NA,NA,NA,0
99222,NA,NA,NA,0,NA,NA
99223,NA,0,NA,NA,NA,NA
99224,NA,NA,NA,NA,0,NA
99225,NA,NA,NA,NA,0,NA
99226,NA,NA,NA,NA,NA,0
99227,NA,NA,0,NA,NA,NA
99228,1,NA,NA,NA,NA,NA
99229,0,NA,NA,NA,NA,NA
99230,NA,NA,NA,NA,0,NA
99231,NA,NA,NA,NA,0,NA
99232,NA,1,NA,NA,NA,NA
99233,NA,NA,NA,0,NA,NA
99234,1,NA,NA,NA,NA,NA
99235,0,NA,NA,NA,NA,NA
99236,NA,0,NA,NA,NA,NA
99237,NA,NA,NA,NA,0,NA
99238,0,NA,NA,NA,NA,NA
99239,NA,NA,NA,0,NA,NA
99240,NA,NA,NA,NA,0,NA
99241,NA,1,NA,NA,NA,NA
99242,NA,NA,NA,1,NA,NA
99243,NA,NA,NA,0,NA,NA
99244,NA,0,NA,NA,NA,NA
99245,NA,NA,NA,NA,NA,0
99246,NA,NA,NA,NA,0,NA
99247,NA,NA,0,NA,NA,NA
99248,NA,NA,0,NA,NA,NA
99249,NA,NA,0,NA,NA,NA
99250,NA,NA,NA,NA,0,NA
99251,0,NA,NA,NA,NA,NA
99252,NA,NA,NA,NA,NA,0
99253,NA,NA,NA,NA,NA,0
99254,NA,NA,NA,0,NA,NA
99255,NA,NA,NA,NA,NA,0
99256,1,NA,NA,NA,NA,NA
99257,NA,0,NA,NA,NA,NA
99258,NA,NA,NA,NA,NA,0
99259,0,NA,NA,NA,NA,NA
99260,NA,NA,NA,0,NA,NA
99261,NA,NA,0,NA,NA,NA
99262,NA,NA,0,NA,NA,NA
99263,NA,NA,NA,1,NA,NA
99264,NA,NA,NA,NA,NA,0
99265,NA,NA,0,NA,NA,NA
99266,NA,NA,0,NA,NA,NA
99267,NA,NA,NA,NA,0,NA
99268,NA,1,NA,NA,NA,NA
99269,NA,NA,NA,NA,NA,1
99270,NA,NA,0,NA,NA,NA
99271,NA,NA,NA,NA,NA,0
99272,NA,NA,NA,NA,NA,0
99273,NA,NA,0,NA,NA,NA
99274,NA,NA,0,NA,NA,NA
99275,NA,NA,1,NA,NA,NA
99276,NA,NA,NA,NA,NA,0
99277,NA,NA,0,NA,NA,NA
99278,NA,NA,1,NA,NA,NA
99279,NA,NA,NA,NA,0,NA
99280,0,NA,NA,NA,NA,NA
99281,NA,NA,0,NA,NA,NA
99282,NA,NA,NA,0,NA,NA
99283,0,NA,NA,NA,NA,NA
99284,NA,NA,0,NA,NA,NA
99285,NA,NA,0,NA,NA,NA
99286,NA,NA,NA,NA,NA,0
99287,NA,NA,NA,0,NA,NA
99288,NA,NA,NA,1,NA,NA
99289,0,NA,NA,NA,NA,NA
99290,NA,NA,NA,NA,NA,0
99291,NA,NA,NA,0,NA,NA
99292,0,NA,NA,NA,NA,NA
99293,0,NA,NA,NA,NA,NA
99294,1,NA,NA,NA,NA,NA
99295,NA,0,NA,NA,NA,NA
99296,0,NA,NA,NA,NA,NA
99297,NA,NA,0,NA,NA,NA
99298,1,NA,NA,NA,NA,NA
99299,NA,NA,NA,NA,NA,1
99300,NA,NA,0,NA,NA,NA
99301,NA,NA,NA,1,NA,NA
99302,0,NA,NA,NA,NA,NA
99303,NA,NA,NA,NA,1,NA
99304,NA,NA,0,NA,NA,NA
99305,NA,NA,0,NA,NA,NA
99306,NA,0,NA,NA,NA,NA
99307,NA,NA,NA,NA,NA,0
99308,NA,NA,NA,0,NA,NA
99309,0,NA,NA,NA,NA,NA
99310,NA,NA,NA,NA,NA,1
99311,NA,NA,NA,NA,NA,0
99312,NA,NA,1,NA,NA,NA
99313,NA,NA,NA,NA,0,NA
99314,0,NA,NA,NA,NA,NA
99315,NA,NA,NA,NA,NA,0
99316,NA,0,NA,NA,NA,NA
99317,NA,NA,NA,1,NA,NA
99318,NA,NA,NA,NA,NA,0
99319,NA,NA,NA,0,NA,NA
99320,NA,NA,0,NA,NA,NA
99321,NA,NA,0,NA,NA,NA
99322,NA,NA,NA,1,NA,NA
99323,NA,NA,NA,0,NA,NA
99324,NA,NA,0,NA,NA,NA
99325,NA,NA,NA,NA,0,NA
99326,NA,NA,NA,NA,0,NA
99327,NA,NA,NA,0,NA,NA
99328,NA,NA,NA,NA,0,NA
99329,NA,NA,NA,0,NA,NA
99330,0,NA,NA,NA,NA,NA
99331,NA,NA,0,NA,NA,NA
99332,NA,NA,NA,0,NA,NA
99333,NA,NA,NA,NA,0,NA
99334,NA,NA,NA,0,NA,NA
99335,NA,NA,NA,NA,NA,0
99336,NA,NA,NA,NA,1,NA
99337,0,NA,NA,NA,NA,NA
99338,NA,NA,NA,NA,0,NA
99339,0,NA,NA,NA,NA,NA
99340,NA,NA,0,NA,NA,NA
99341,NA,NA,0,NA,NA,NA
99342,0,NA,NA,NA,NA,NA
99343,NA,NA,NA,NA,0,NA
99344,0,NA,NA,NA,NA,NA
99345,0,NA,NA,NA,NA,NA
99346,NA,0,NA,NA,NA,NA
99347,NA,0,NA,NA,NA,NA
99348,NA,1,NA,NA,NA,NA
99349,0,NA,NA,NA,NA,NA
99350,NA,NA,NA,NA,NA,1
99351,NA,0,NA,NA,NA,NA
99352,0,NA,NA,NA,NA,NA
99353,NA,0,NA,NA,NA,NA
99354,0,NA,NA,NA,NA,NA
99355,NA,0,NA,NA,NA,NA
99356,NA,NA,0,NA,NA,NA
99357,NA,1,NA,NA,NA,NA
99358,NA,NA,NA,NA,1,NA
99359,NA,NA,NA,NA,NA,0
99360,NA,NA,NA,NA,0,NA
99361,0,NA,NA,NA,NA,NA
99362,NA,0,NA,NA,NA,NA
99363,NA,NA,NA,NA,NA,0
99364,NA,NA,NA,0,NA,NA
99365,NA,NA,NA,0,NA,NA
99366,NA,NA,NA,NA,NA,0
99367,NA,NA,NA,NA,0,NA
99368,NA,NA,NA,NA,NA,1
99369,NA,NA,NA,NA,1,NA
99370,1,NA,NA,NA,NA,NA
99371,NA,NA,NA,NA,NA,0
99372,NA,NA,NA,0,NA,NA
99373,0,NA,NA,NA,NA,NA
99374,0,NA,NA,NA,NA,NA
99375,NA,NA,0,NA,NA,NA
99376,0,NA,NA,NA,NA,NA
99377,0,NA,NA,NA,NA,NA
99378,NA,NA,NA,NA,NA,0
99379,NA,1,NA,NA,NA,NA
99380,NA,NA,1,NA,NA,NA
99381,NA,NA,NA,NA,0,NA
99382,NA,NA,0,NA,NA,NA
99383,NA,NA,NA,NA,NA,0
99384,NA,NA,NA,0,NA,NA
99385,NA,NA,NA,NA,0,NA
99386,NA,NA,NA,1,NA,NA
99387,NA,NA,NA,NA,NA,1
99388,NA,NA,0,NA,NA,NA
99389,0,NA,NA,NA,NA,NA
99390,NA,NA,NA,0,NA,NA
99391,NA,NA,0,NA,NA,NA
99392,0,NA,NA,NA,NA,NA
99393,NA,NA,NA,NA,0,NA
99394,0,NA,NA,NA,NA,NA
99395,NA,NA,NA,0,NA,NA
99396,NA,NA,NA,0,NA,NA
99397,NA,NA,NA,NA,0,NA
99398,NA,0,NA,NA,NA,NA
99399,NA,NA,0,NA,NA,NA
99400,NA,NA,NA,NA,NA,1
99401,NA,0,NA,NA,NA,NA
99402,NA,NA,NA,NA,NA,0
99403,NA,NA,NA,NA,NA,0
99404,NA,NA,NA,NA,0,NA
99405,NA,NA,NA,0,NA,NA
99406,NA,NA,NA,NA,0,NA
99407,NA,NA,NA,NA,0,NA
99408,NA,0,NA,NA,NA,NA
99409,NA,NA,NA,NA,NA,0
99410,0,NA,NA,NA,NA,NA
99411,NA,NA,NA,NA,0,NA
99412,NA,NA,NA,0,NA,NA
99413,NA,0,NA,NA,NA,NA
99414,NA,NA,NA,NA,NA,0
99415,NA,NA,NA,NA,0,NA
99416,0,NA,NA,NA,NA,NA
99417,NA,NA,NA,NA,NA,1
99418,NA,NA,0,NA,NA,NA
99419,NA,NA,0,NA,NA,NA
99420,NA,NA,NA,0,NA,NA
99421,NA,NA,NA,NA,0,NA
99422,NA,NA,NA,NA,0,NA
99423,NA,NA,0,NA,NA,NA
99424,NA,0,NA,NA,NA,NA
99425,1,NA,NA,NA,NA,NA
99426,NA,NA,NA,NA,NA,0
99427,NA,NA,0,NA,NA,NA
99428,NA,NA,NA,0,NA,NA
99429,0,NA,NA,NA,NA,NA
99430,NA,NA,NA,0,NA,NA
99431,NA,0,NA,NA,NA,NA
99432,NA,0,NA,NA,NA,NA
99433,NA,NA,0,NA,NA,NA
99434,NA,NA,NA,0,NA,NA
99435,NA,NA,NA,NA,NA,0
99436,NA,NA,1,NA,NA,NA
99437,NA,NA,NA,0,NA,NA
99438,NA,NA,NA,0,NA,NA
99439,0,NA,NA,NA,NA,NA
99440,NA,NA,NA,NA,0,NA
99441,NA,0,NA,NA,NA,NA
99442,0,NA,NA,NA,NA,NA
99443,NA,NA,0,NA,NA,NA
99444,NA,NA,0,NA,NA,NA
99445,NA,NA,0,NA,NA,NA
99446,1,NA,NA,NA,NA,NA
99447,NA,NA,NA,NA,NA,0
99448,NA,NA,NA,NA,0,NA
99449,NA,NA,1,NA,NA,NA
99450,0,NA,NA,NA,NA,NA
99451,0,NA,NA,NA,NA,NA
99452,NA,NA,NA,NA,NA,0
99453,NA,NA,NA,1,NA,NA
99454,NA,NA,0,NA,NA,NA
99455,NA,NA,NA,0,NA,NA
99456,NA,NA,0,NA,NA,NA
99457,0,NA,NA,NA,NA,NA
99458,NA,NA,NA,NA,0,NA
99459,NA,NA,NA,0,NA,NA
99460,NA,NA,0,NA,NA,NA
99461,NA,NA,NA,0,NA,NA
99462,NA,NA,NA,0,NA,NA
99463,NA,1,NA,NA,NA,NA
99464,0,NA,NA,NA,NA,NA
99465,NA,NA,NA,NA,NA,0
99466,1,NA,NA,NA,NA,NA
99467,NA,NA,NA,NA,NA,0
99468,NA,NA,NA,NA,1,NA
99469,NA,NA,NA,NA,0,NA
99470,NA,NA,NA,NA,NA,0
99471,NA,1,NA,NA,NA,NA
99472,NA,NA,NA,0,NA,NA
99473,0,NA,NA,NA,NA,NA
99474,NA,NA,NA,NA,NA,0
99475,0,NA,NA,NA,NA,NA
99476,NA,NA,NA,NA,NA,1
99477,NA,NA,NA,NA,NA,0
99478,NA,NA,NA,NA,0,NA
99479,NA,NA,NA,NA,NA,0
99480,NA,NA,NA,NA,0,NA
99481,NA,NA,NA,0,NA,NA
99482,NA,NA,1,NA,NA,NA
99483,NA,NA,NA,0,NA,NA
99484,NA,0,NA,NA,NA,NA
99485,NA,NA,NA,NA,NA,0
99486,NA,NA,NA,1,NA,NA
99487,NA,NA,0,NA,NA,NA
99488,NA,NA,NA,NA,NA,0
99489,NA,NA,NA,NA,0,NA
99490,0,NA,NA,NA,NA,NA
99491,NA,NA,NA,NA,NA,0
99492,NA,NA,0,NA,NA,NA
99493,NA,NA,NA,0,NA,NA
99494,NA,NA,0,NA,NA,NA
99495,1,NA,NA,NA,NA,NA
99496,NA,NA,NA,NA,NA,0
99497,NA,NA,NA,NA,1,NA
99498,NA,NA,0,NA,NA,NA
99499,NA,NA,NA,0,NA,NA
99500,NA,NA,NA,NA,0,NA
99501,NA,0,NA,NA,NA,NA
99502,0,NA,NA,NA,NA,NA
99503,NA,NA,NA,0,NA,NA
99504,NA,NA,NA,NA,0,NA
99505,NA,NA,NA,NA,0,NA
99506,NA,NA,NA,0,NA,NA
99507,NA,NA,NA,NA,1,NA
99508,0,NA,NA,NA,NA,NA
99509,NA,NA,0,NA,NA,NA
99510,NA,NA,NA,1,NA,NA
99511,NA,NA,NA,NA,NA,0
99512,NA,NA,NA,0,NA,NA
99513,NA,NA,NA,0,NA,NA
99514,NA,NA,NA,NA,NA,0
99515,NA,NA,0,NA,NA,NA
99516,1,NA,NA,NA,NA,NA
99517,NA,NA,NA,NA,NA,0
99518,NA,NA,NA,NA,0,NA
99519,NA,NA,NA,NA,0,NA
99520,NA,NA,NA,0,NA,NA
99521,NA,NA,NA,NA,NA,1
99522,NA,0,NA,NA,NA,NA
99523,NA,1,NA,NA,NA,NA
99524,NA,NA,1,NA,NA,NA
99525,NA,NA,0,NA,NA,NA
99526,NA,NA,NA,NA,NA,0
99527,NA,NA,0,NA,NA,NA
99528,NA,NA,NA,NA,0,NA
99529,NA,NA,NA,NA,NA,0
99530,NA,NA,0,NA,NA,NA
99531,NA,NA,0,NA,NA,NA
99532,NA,NA,0,NA,NA,NA
99533,1,NA,NA,NA,NA,NA
99534,NA,NA,NA,NA,0,NA
99535,NA,NA,NA,0,NA,NA
99536,NA,NA,0,NA,NA,NA
99537,NA,NA,NA,NA,NA,0
99538,0,NA,NA,NA,NA,NA
99539,NA,1,NA,NA,NA,NA
99540,0,NA,NA,NA,NA,NA
99541,NA,NA,NA,NA,0,NA
99542,NA,NA,0,NA,NA,NA
99543,1,NA,NA,NA,NA,NA
99544,NA,NA,NA,1,NA,NA
99545,0,NA,NA,NA,NA,NA
99546,0,NA,NA,NA,NA,NA
99547,NA,NA,NA,NA,NA,0
99548,NA,NA,0,NA,NA,NA
99549,NA,NA,NA,NA,1,NA
99550,NA,NA,NA,0,NA,NA
99551,NA,NA,NA,0,NA,NA
99552,NA,NA,NA,0,NA,NA
99553,NA,0,NA,NA,NA,NA
99554,NA,NA,0,NA,NA,NA
99555,NA,NA,NA,NA,NA,0
99556,NA,NA,NA,0,NA,NA
99557,NA,NA,NA,0,NA,NA
99558,0,NA,NA,NA,NA,NA
99559,NA,1,NA,NA,NA,NA
99560,NA,NA,NA,0,NA,NA
